"lon","lat"
-65.0989,59.45729
-64.2151,59.45729
5.6094,59.45729
6.4932,59.45729
7.3771,59.45729
8.261,59.45729
9.1448,59.45729
10.0287,59.45729
10.9125,59.45729
11.7964,59.45729
12.6802,59.45729
13.5641,59.45729
14.4479,59.45729
15.3318,59.45729
16.2156,59.45729
17.0995,59.45729
17.9833,59.45729
25.0542,59.45729
25.938,59.45729
26.8219,59.45729
28.5896,59.45729
29.4735,59.45729
30.3573,59.45729
31.2412,59.45729
32.125,59.45729
33.0089,59.45729
33.8927,59.45729
34.7766,59.45729
35.6604,59.45729
36.5443,59.45729
37.4281,59.45729
38.312,59.45729
39.1959,59.45729
40.0797,59.45729
40.9636,59.45729
41.8474,59.45729
42.7313,59.45729
43.6151,59.45729
44.499,59.45729
45.3828,59.45729
46.2667,59.45729
47.1505,59.45729
48.0344,59.45729
48.9182,59.45729
49.8021,59.45729
50.686,59.45729
51.5698,59.45729
52.4537,59.45729
53.3375,59.45729
54.2214,59.45729
55.1052,59.45729
55.9891,59.45729
56.8729,59.45729
57.7568,59.45729
58.6406,59.45729
59.5245,59.45729
60.4084,59.45729
61.2922,59.45729
62.1761,59.45729
63.0599,59.45729
63.9438,59.45729
64.8276,59.45729
65.7115,59.45729
66.5953,59.45729
67.4792,59.45729
68.363,59.45729
69.2469,59.45729
70.1307,59.45729
71.0146,59.45729
71.8985,59.45729
72.7823,59.45729
73.6662,59.45729
74.55,59.45729
75.4339,59.45729
76.3177,59.45729
77.2016,59.45729
78.0854,59.45729
78.9693,59.45729
79.8531,59.45729
80.737,59.45729
81.6209,59.45729
82.5047,59.45729
83.3886,59.45729
84.2724,59.45729
85.1563,59.45729
86.0401,59.45729
86.924,59.45729
87.8078,59.45729
88.6917,59.45729
89.5755,59.45729
90.4594,59.45729
91.3433,59.45729
92.2271,59.45729
93.111,59.45729
93.9948,59.45729
94.8787,59.45729
95.7625,59.45729
96.6464,59.45729
97.5302,59.45729
98.4141,59.45729
99.2979,59.45729
100.1818,59.45729
101.0656,59.45729
101.9495,59.45729
102.8334,59.45729
103.7172,59.45729
104.6011,59.45729
105.4849,59.45729
106.3688,59.45729
107.2526,59.45729
108.1365,59.45729
109.0203,59.45729
109.9042,59.45729
110.788,59.45729
111.6719,59.45729
112.5558,59.45729
113.4396,59.45729
114.3235,59.45729
115.2073,59.45729
116.0912,59.45729
116.975,59.45729
117.8589,59.45729
118.7427,59.45729
119.6266,59.45729
120.5104,59.45729
121.3943,59.45729
122.2781,59.45729
123.162,59.45729
124.0459,59.45729
124.9297,59.45729
125.8136,59.45729
126.6974,59.45729
127.5813,59.45729
128.4651,59.45729
129.349,59.45729
130.2328,59.45729
131.1167,59.45729
132.0005,59.45729
132.8844,59.45729
133.7683,59.45729
134.6521,59.45729
135.536,59.45729
136.4198,59.45729
137.3037,59.45729
138.1875,59.45729
139.0714,59.45729
139.9552,59.45729
140.8391,59.45729
141.7229,59.45729
142.6068,59.45729
143.4907,59.45729
144.3745,59.45729
145.2584,59.45729
146.1422,59.45729
147.0261,59.45729
147.9099,59.45729
152.3292,59.45729
153.213,59.45729
154.0969,59.45729
154.9808,59.45729
161.1677,59.45729
162.0516,59.45729
162.9354,59.45729
-161.68187,59.00814
-160.80957,59.00814
-159.93728,59.00814
-159.06499,59.00814
-158.1927,59.00814
-157.32041,59.00814
-156.44811,59.00814
-155.57582,59.00814
-154.70353,59.00814
-153.83124,59.00814
-138.12998,59.00814
-137.25769,59.00814
-136.3854,59.00814
-135.5131,59.00814
-134.64081,59.00814
-133.76852,59.00814
-132.89623,59.00814
-132.02394,59.00814
-131.15164,59.00814
-130.27935,59.00814
-129.40706,59.00814
-128.53477,59.00814
-127.66248,59.00814
-126.7902,59.00814
-125.9179,59.00814
-125.0456,59.00814
-124.1733,59.00814
-123.301,59.00814
-122.4287,59.00814
-121.5564,59.00814
-120.6841,59.00814
-119.8118,59.00814
-118.9396,59.00814
-118.0673,59.00814
-117.195,59.00814
-116.3227,59.00814
-115.4504,59.00814
-114.5781,59.00814
-113.7058,59.00814
-112.8335,59.00814
-111.9612,59.00814
-111.0889,59.00814
-110.2166,59.00814
-109.3443,59.00814
-108.4721,59.00814
-107.5998,59.00814
-106.7275,59.00814
-105.8552,59.00814
-104.9829,59.00814
-104.1106,59.00814
-103.2383,59.00814
-102.366,59.00814
-101.4937,59.00814
-100.6214,59.00814
-99.7491,59.00814
-98.8768,59.00814
-98.0045,59.00814
-97.1323,59.00814
-96.26,59.00814
-95.3877,59.00814
-77.9418,59.00814
-77.0695,59.00814
-76.1972,59.00814
-75.325,59.00814
-74.4527,59.00814
-73.5804,59.00814
-72.7081,59.00814
-71.8358,59.00814
-70.9635,59.00814
-70.0912,59.00814
-69.2189,59.00814
-65.7297,59.00814
-64.8574,59.00814
-63.9852,59.00814
6.6705,59.00814
7.5428,59.00814
8.4151,59.00814
9.2874,59.00814
10.1597,59.00814
11.9043,59.00814
12.7765,59.00814
13.6488,59.00814
14.5211,59.00814
15.3934,59.00814
16.2657,59.00814
17.138,59.00814
18.0103,59.00814
23.2441,59.00814
24.1163,59.00814
24.9886,59.00814
25.8609,59.00814
26.7332,59.00814
27.6055,59.00814
28.4778,59.00814
29.3501,59.00814
30.2224,59.00814
31.0947,59.00814
31.967,59.00814
32.8393,59.00814
33.7116,59.00814
34.5838,59.00814
35.4561,59.00814
36.3284,59.00814
37.2007,59.00814
38.073,59.00814
38.9453,59.00814
39.8176,59.00814
40.6899,59.00814
41.5622,59.00814
42.4345,59.00814
43.3068,59.00814
44.1791,59.00814
45.0514,59.00814
45.9236,59.00814
46.7959,59.00814
47.6682,59.00814
48.5405,59.00814
49.4128,59.00814
50.2851,59.00814
51.1574,59.00814
52.0297,59.00814
52.902,59.00814
53.7743,59.00814
54.6466,59.00814
55.5189,59.00814
56.3911,59.00814
57.2634,59.00814
58.1357,59.00814
59.008,59.00814
59.8803,59.00814
60.7526,59.00814
61.6249,59.00814
62.4972,59.00814
63.3695,59.00814
64.2418,59.00814
65.1141,59.00814
65.9864,59.00814
66.8587,59.00814
67.7309,59.00814
68.6032,59.00814
69.4755,59.00814
70.3478,59.00814
71.2201,59.00814
72.0924,59.00814
72.9647,59.00814
73.837,59.00814
74.7093,59.00814
75.5816,59.00814
76.4539,59.00814
77.3262,59.00814
78.1985,59.00814
79.0707,59.00814
79.943,59.00814
80.8153,59.00814
81.6876,59.00814
82.5599,59.00814
83.4322,59.00814
84.3045,59.00814
85.1768,59.00814
86.0491,59.00814
86.9214,59.00814
87.7937,59.00814
88.666,59.00814
89.5382,59.00814
90.4105,59.00814
91.2828,59.00814
92.1551,59.00814
93.0274,59.00814
93.8997,59.00814
94.772,59.00814
95.6443,59.00814
96.5166,59.00814
97.3889,59.00814
98.2612,59.00814
99.1335,59.00814
100.0058,59.00814
100.878,59.00814
101.7503,59.00814
102.6226,59.00814
103.4949,59.00814
104.3672,59.00814
105.2395,59.00814
106.1118,59.00814
106.9841,59.00814
107.8564,59.00814
108.7287,59.00814
109.601,59.00814
110.4733,59.00814
111.3455,59.00814
112.2178,59.00814
113.0901,59.00814
113.9624,59.00814
114.8347,59.00814
115.707,59.00814
116.5793,59.00814
117.4516,59.00814
118.3239,59.00814
119.1962,59.00814
120.0685,59.00814
120.9408,59.00814
121.8131,59.00814
122.6853,59.00814
123.5576,59.00814
124.4299,59.00814
125.3022,59.00814
126.1745,59.00814
127.0468,59.00814
127.9191,59.00814
128.7914,59.00814
129.6637,59.00814
130.536,59.00814
131.4083,59.00814
132.2806,59.00814
133.1529,59.00814
134.0251,59.00814
134.8974,59.00814
135.7697,59.00814
136.642,59.00814
137.5143,59.00814
138.3866,59.00814
139.2589,59.00814
140.1312,59.00814
141.0035,59.00814
141.8758,59.00814
150.5987,59.00814
151.471,59.00814
160.1939,59.00814
161.0662,59.00814
161.9385,59.00814
162.8108,59.00814
164.5554,59.00814
-156.75082,58.55898
-155.88974,58.55898
-155.02866,58.55898
-154.16758,58.55898
-152.44542,58.55898
-136.94596,58.55898
-136.08488,58.55898
-135.2238,58.55898
-134.36272,58.55898
-133.50164,58.55898
-132.64056,58.55898
-131.77948,58.55898
-130.9184,58.55898
-130.05732,58.55898
-129.19624,58.55898
-128.33516,58.55898
-127.47408,58.55898
-126.613,58.55898
-125.7519,58.55898
-124.8908,58.55898
-124.0298,58.55898
-123.1687,58.55898
-122.3076,58.55898
-121.4465,58.55898
-120.5854,58.55898
-119.7243,58.55898
-118.8633,58.55898
-118.0022,58.55898
-117.1411,58.55898
-116.28,58.55898
-115.4189,58.55898
-114.5579,58.55898
-113.6968,58.55898
-112.8357,58.55898
-111.9746,58.55898
-111.1135,58.55898
-110.2525,58.55898
-109.3914,58.55898
-108.5303,58.55898
-107.6692,58.55898
-106.8081,58.55898
-105.9471,58.55898
-105.086,58.55898
-104.2249,58.55898
-103.3638,58.55898
-102.5027,58.55898
-101.6417,58.55898
-100.7806,58.55898
-99.9195,58.55898
-99.0584,58.55898
-98.1973,58.55898
-97.3363,58.55898
-96.4752,58.55898
-95.6141,58.55898
-94.753,58.55898
-93.8919,58.55898
-78.3925,58.55898
-77.5314,58.55898
-76.6703,58.55898
-75.8092,58.55898
-74.9482,58.55898
-74.0871,58.55898
-73.226,58.55898
-72.3649,58.55898
-71.5038,58.55898
-70.6427,58.55898
-69.7817,58.55898
-68.9206,58.55898
-66.3373,58.55898
-65.4763,58.55898
-64.6152,58.55898
-63.7541,58.55898
-4.3395,58.55898
-3.4785,58.55898
5.9934,58.55898
6.8545,58.55898
7.7156,58.55898
8.5767,58.55898
12.021,58.55898
12.8821,58.55898
13.7432,58.55898
14.6042,58.55898
15.4653,58.55898
16.3264,58.55898
22.354,58.55898
23.2151,58.55898
24.0761,58.55898
24.9372,58.55898
25.7983,58.55898
26.6594,58.55898
27.5205,58.55898
28.3815,58.55898
29.2426,58.55898
30.1037,58.55898
30.9648,58.55898
31.8259,58.55898
32.6869,58.55898
33.548,58.55898
34.4091,58.55898
35.2702,58.55898
36.1313,58.55898
36.9923,58.55898
37.8534,58.55898
38.7145,58.55898
39.5756,58.55898
40.4367,58.55898
41.2977,58.55898
42.1588,58.55898
43.0199,58.55898
43.881,58.55898
44.7421,58.55898
45.6031,58.55898
46.4642,58.55898
47.3253,58.55898
48.1864,58.55898
49.0475,58.55898
49.9086,58.55898
50.7696,58.55898
51.6307,58.55898
52.4918,58.55898
53.3529,58.55898
54.214,58.55898
55.075,58.55898
55.9361,58.55898
56.7972,58.55898
57.6583,58.55898
58.5194,58.55898
59.3804,58.55898
60.2415,58.55898
61.1026,58.55898
61.9637,58.55898
62.8248,58.55898
63.6858,58.55898
64.5469,58.55898
65.408,58.55898
66.2691,58.55898
67.1302,58.55898
67.9912,58.55898
68.8523,58.55898
69.7134,58.55898
70.5745,58.55898
71.4356,58.55898
72.2967,58.55898
73.1577,58.55898
74.0188,58.55898
74.8799,58.55898
75.741,58.55898
76.6021,58.55898
77.4631,58.55898
78.3242,58.55898
79.1853,58.55898
80.0464,58.55898
80.9075,58.55898
81.7685,58.55898
82.6296,58.55898
83.4907,58.55898
84.3518,58.55898
85.2129,58.55898
86.0739,58.55898
86.935,58.55898
87.7961,58.55898
88.6572,58.55898
89.5183,58.55898
90.3793,58.55898
91.2404,58.55898
92.1015,58.55898
92.9626,58.55898
93.8237,58.55898
94.6847,58.55898
95.5458,58.55898
96.4069,58.55898
97.268,58.55898
98.1291,58.55898
98.9902,58.55898
99.8512,58.55898
100.7123,58.55898
101.5734,58.55898
102.4345,58.55898
103.2956,58.55898
104.1566,58.55898
105.0177,58.55898
105.8788,58.55898
106.7399,58.55898
107.601,58.55898
108.462,58.55898
109.3231,58.55898
110.1842,58.55898
111.0453,58.55898
111.9064,58.55898
112.7674,58.55898
113.6285,58.55898
114.4896,58.55898
115.3507,58.55898
116.2118,58.55898
117.0728,58.55898
117.9339,58.55898
118.795,58.55898
119.6561,58.55898
120.5172,58.55898
121.3783,58.55898
122.2393,58.55898
123.1004,58.55898
123.9615,58.55898
124.8226,58.55898
125.6837,58.55898
126.5447,58.55898
127.4058,58.55898
128.2669,58.55898
129.128,58.55898
129.9891,58.55898
130.8501,58.55898
131.7112,58.55898
132.5723,58.55898
133.4334,58.55898
134.2945,58.55898
135.1555,58.55898
136.0166,58.55898
136.8777,58.55898
137.7388,58.55898
138.5999,58.55898
139.4609,58.55898
140.322,58.55898
141.1831,58.55898
159.2658,58.55898
160.1269,58.55898
160.988,58.55898
161.849,58.55898
163.5712,58.55898
-157.04445,58.10982
-156.19425,58.10982
-155.34404,58.10982
-154.49384,58.10982
-152.79342,58.10982
-135.78931,58.10982
-134.0889,58.10982
-133.2387,58.10982
-132.38849,58.10982
-131.53829,58.10982
-130.68808,58.10982
-129.83788,58.10982
-128.98767,58.10982
-128.13746,58.10982
-127.28726,58.10982
-126.4371,58.10982
-125.5868,58.10982
-124.7366,58.10982
-123.8864,58.10982
-123.0362,58.10982
-122.186,58.10982
-121.3358,58.10982
-120.4856,58.10982
-119.6354,58.10982
-118.7852,58.10982
-117.935,58.10982
-117.0848,58.10982
-116.2346,58.10982
-115.3844,58.10982
-114.5342,58.10982
-113.684,58.10982
-112.8338,58.10982
-111.9836,58.10982
-111.1334,58.10982
-110.2831,58.10982
-109.4329,58.10982
-108.5827,58.10982
-107.7325,58.10982
-106.8823,58.10982
-106.0321,58.10982
-105.1819,58.10982
-104.3317,58.10982
-103.4815,58.10982
-102.6313,58.10982
-101.7811,58.10982
-100.9309,58.10982
-100.0807,58.10982
-99.2305,58.10982
-98.3803,58.10982
-97.5301,58.10982
-96.6799,58.10982
-95.8297,58.10982
-94.9795,58.10982
-94.1292,58.10982
-93.279,58.10982
-77.1251,58.10982
-76.2749,58.10982
-75.4247,58.10982
-74.5745,58.10982
-73.7243,58.10982
-72.8741,58.10982
-72.0239,58.10982
-71.1737,58.10982
-70.3235,58.10982
-69.4733,58.10982
-68.6231,58.10982
-67.7729,58.10982
-66.9227,58.10982
-66.0725,58.10982
-65.2223,58.10982
-64.3721,58.10982
-63.5218,58.10982
-62.6716,58.10982
-6.5581,58.10982
-4.8577,58.10982
-4.0075,58.10982
7.0452,58.10982
7.8954,58.10982
12.1464,58.10982
12.9966,58.10982
13.8469,58.10982
14.6971,58.10982
15.5473,58.10982
16.3975,58.10982
24.8995,58.10982
25.7497,58.10982
26.5999,58.10982
27.4501,58.10982
28.3003,58.10982
29.1506,58.10982
30.0008,58.10982
30.851,58.10982
31.7012,58.10982
32.5514,58.10982
33.4016,58.10982
34.2518,58.10982
35.102,58.10982
35.9522,58.10982
36.8024,58.10982
37.6526,58.10982
38.5028,58.10982
39.353,58.10982
40.2032,58.10982
41.0534,58.10982
41.9036,58.10982
42.7538,58.10982
43.604,58.10982
44.4543,58.10982
45.3045,58.10982
46.1547,58.10982
47.0049,58.10982
47.8551,58.10982
48.7053,58.10982
49.5555,58.10982
50.4057,58.10982
51.2559,58.10982
52.1061,58.10982
52.9563,58.10982
53.8065,58.10982
54.6567,58.10982
55.5069,58.10982
56.3571,58.10982
57.2073,58.10982
58.0575,58.10982
58.9077,58.10982
59.758,58.10982
60.6082,58.10982
61.4584,58.10982
62.3086,58.10982
63.1588,58.10982
64.009,58.10982
64.8592,58.10982
65.7094,58.10982
66.5596,58.10982
67.4098,58.10982
68.26,58.10982
69.1102,58.10982
69.9604,58.10982
70.8106,58.10982
71.6608,58.10982
72.511,58.10982
73.3612,58.10982
74.2114,58.10982
75.0616,58.10982
75.9119,58.10982
76.7621,58.10982
77.6123,58.10982
78.4625,58.10982
79.3127,58.10982
80.1629,58.10982
81.0131,58.10982
81.8633,58.10982
82.7135,58.10982
83.5637,58.10982
84.4139,58.10982
85.2641,58.10982
86.1143,58.10982
86.9645,58.10982
87.8147,58.10982
88.6649,58.10982
89.5151,58.10982
90.3653,58.10982
91.2156,58.10982
92.0658,58.10982
92.916,58.10982
93.7662,58.10982
94.6164,58.10982
95.4666,58.10982
96.3168,58.10982
97.167,58.10982
98.0172,58.10982
98.8674,58.10982
99.7176,58.10982
100.5678,58.10982
101.418,58.10982
102.2682,58.10982
103.1184,58.10982
103.9686,58.10982
104.8188,58.10982
105.669,58.10982
106.5193,58.10982
107.3695,58.10982
108.2197,58.10982
109.0699,58.10982
109.9201,58.10982
110.7703,58.10982
111.6205,58.10982
112.4707,58.10982
113.3209,58.10982
114.1711,58.10982
115.0213,58.10982
115.8715,58.10982
116.7217,58.10982
117.5719,58.10982
118.4221,58.10982
119.2723,58.10982
120.1225,58.10982
120.9727,58.10982
121.823,58.10982
122.6732,58.10982
123.5234,58.10982
124.3736,58.10982
125.2238,58.10982
126.074,58.10982
126.9242,58.10982
127.7744,58.10982
128.6246,58.10982
129.4748,58.10982
130.325,58.10982
131.1752,58.10982
132.0254,58.10982
132.8756,58.10982
133.7258,58.10982
134.576,58.10982
135.4262,58.10982
136.2764,58.10982
137.1267,58.10982
137.9769,58.10982
138.8271,58.10982
139.6773,58.10982
140.5275,58.10982
158.3818,58.10982
159.232,58.10982
160.0822,58.10982
160.9324,58.10982
161.7826,58.10982
-157.32938,57.66066
-156.48973,57.66066
-155.65008,57.66066
-153.97077,57.66066
-153.13112,57.66066
-152.29147,57.66066
-135.49842,57.66066
-134.65876,57.66066
-133.81911,57.66066
-132.97946,57.66066
-132.13981,57.66066
-131.30015,57.66066
-130.4605,57.66066
-129.62085,57.66066
-128.7812,57.66066
-127.94154,57.66066
-127.1019,57.66066
-126.2622,57.66066
-125.4226,57.66066
-124.5829,57.66066
-123.7433,57.66066
-122.9036,57.66066
-122.064,57.66066
-121.2243,57.66066
-120.3847,57.66066
-119.545,57.66066
-118.7054,57.66066
-117.8657,57.66066
-117.0261,57.66066
-116.1864,57.66066
-115.3468,57.66066
-114.5071,57.66066
-113.6675,57.66066
-112.8278,57.66066
-111.9881,57.66066
-111.1485,57.66066
-110.3088,57.66066
-109.4692,57.66066
-108.6295,57.66066
-107.7899,57.66066
-106.9502,57.66066
-106.1106,57.66066
-105.2709,57.66066
-104.4313,57.66066
-103.5916,57.66066
-102.752,57.66066
-101.9123,57.66066
-101.0727,57.66066
-100.233,57.66066
-99.3934,57.66066
-98.5537,57.66066
-97.7141,57.66066
-96.8744,57.66066
-96.0347,57.66066
-95.1951,57.66066
-94.3554,57.66066
-93.5158,57.66066
-92.6761,57.66066
-76.7227,57.66066
-75.8831,57.66066
-75.0434,57.66066
-74.2038,57.66066
-73.3641,57.66066
-72.5245,57.66066
-71.6848,57.66066
-70.8452,57.66066
-70.0055,57.66066
-69.1659,57.66066
-68.3262,57.66066
-67.4866,57.66066
-66.6469,57.66066
-65.8073,57.66066
-64.9676,57.66066
-64.128,57.66066
-63.2883,57.66066
-62.4486,57.66066
-5.3523,57.66066
-4.5126,57.66066
-3.673,57.66066
-2.8333,57.66066
-1.9937,57.66066
12.2804,57.66066
13.1201,57.66066
13.9597,57.66066
14.7994,57.66066
15.639,57.66066
16.4787,57.66066
22.3563,57.66066
24.8752,57.66066
25.7149,57.66066
26.5545,57.66066
27.3942,57.66066
28.2338,57.66066
29.0735,57.66066
29.9131,57.66066
30.7528,57.66066
31.5924,57.66066
32.4321,57.66066
33.2717,57.66066
34.1114,57.66066
34.951,57.66066
35.7907,57.66066
36.6303,57.66066
37.47,57.66066
38.3097,57.66066
39.1493,57.66066
39.989,57.66066
40.8286,57.66066
41.6683,57.66066
42.5079,57.66066
43.3476,57.66066
44.1872,57.66066
45.0269,57.66066
45.8665,57.66066
46.7062,57.66066
47.5458,57.66066
48.3855,57.66066
49.2251,57.66066
50.0648,57.66066
50.9044,57.66066
51.7441,57.66066
52.5837,57.66066
53.4234,57.66066
54.2631,57.66066
55.1027,57.66066
55.9424,57.66066
56.782,57.66066
57.6217,57.66066
58.4613,57.66066
59.301,57.66066
60.1406,57.66066
60.9803,57.66066
61.8199,57.66066
62.6596,57.66066
63.4992,57.66066
64.3389,57.66066
65.1785,57.66066
66.0182,57.66066
66.8578,57.66066
67.6975,57.66066
68.5371,57.66066
69.3768,57.66066
70.2164,57.66066
71.0561,57.66066
71.8958,57.66066
72.7354,57.66066
73.5751,57.66066
74.4147,57.66066
75.2544,57.66066
76.094,57.66066
76.9337,57.66066
77.7733,57.66066
78.613,57.66066
79.4526,57.66066
80.2923,57.66066
81.1319,57.66066
81.9716,57.66066
82.8112,57.66066
83.6509,57.66066
84.4905,57.66066
85.3302,57.66066
86.1698,57.66066
87.0095,57.66066
87.8492,57.66066
88.6888,57.66066
89.5285,57.66066
90.3681,57.66066
91.2078,57.66066
92.0474,57.66066
92.8871,57.66066
93.7267,57.66066
94.5664,57.66066
95.406,57.66066
96.2457,57.66066
97.0853,57.66066
97.925,57.66066
98.7646,57.66066
99.6043,57.66066
100.4439,57.66066
101.2836,57.66066
102.1232,57.66066
102.9629,57.66066
103.8025,57.66066
104.6422,57.66066
105.4819,57.66066
106.3215,57.66066
107.1612,57.66066
108.0008,57.66066
108.8405,57.66066
109.6801,57.66066
110.5198,57.66066
111.3594,57.66066
112.1991,57.66066
113.0387,57.66066
113.8784,57.66066
114.718,57.66066
115.5577,57.66066
116.3973,57.66066
117.237,57.66066
118.0766,57.66066
118.9163,57.66066
119.7559,57.66066
120.5956,57.66066
121.4353,57.66066
122.2749,57.66066
123.1146,57.66066
123.9542,57.66066
124.7939,57.66066
125.6335,57.66066
126.4732,57.66066
127.3128,57.66066
128.1525,57.66066
128.9921,57.66066
129.8318,57.66066
130.6714,57.66066
131.5111,57.66066
132.3507,57.66066
133.1904,57.66066
134.03,57.66066
134.8697,57.66066
135.7093,57.66066
136.549,57.66066
137.3886,57.66066
138.2283,57.66066
139.068,57.66066
139.9076,57.66066
157.5403,57.66066
158.38,57.66066
159.2196,57.66066
160.0593,57.66066
160.8989,57.66066
161.7386,57.66066
162.5782,57.66066
-158.43538,57.21151
-157.60597,57.21151
-156.77656,57.21151
-154.28833,57.21151
-153.45892,57.21151
-135.21193,57.21151
-134.38253,57.21151
-132.72371,57.21151
-131.8943,57.21151
-131.06489,57.21151
-130.23548,57.21151
-129.40607,57.21151
-128.57667,57.21151
-127.74726,57.21151
-126.9178,57.21151
-126.0884,57.21151
-125.259,57.21151
-124.4296,57.21151
-123.6002,57.21151
-122.7708,57.21151
-121.9414,57.21151
-121.112,57.21151
-120.2826,57.21151
-119.4532,57.21151
-118.6238,57.21151
-117.7944,57.21151
-116.9649,57.21151
-116.1355,57.21151
-115.3061,57.21151
-114.4767,57.21151
-113.6473,57.21151
-112.8179,57.21151
-111.9885,57.21151
-111.1591,57.21151
-110.3297,57.21151
-109.5003,57.21151
-108.6709,57.21151
-107.8414,57.21151
-107.012,57.21151
-106.1826,57.21151
-105.3532,57.21151
-104.5238,57.21151
-103.6944,57.21151
-102.865,57.21151
-102.0356,57.21151
-101.2062,57.21151
-100.3768,57.21151
-99.5474,57.21151
-98.718,57.21151
-97.8885,57.21151
-97.0591,57.21151
-96.2297,57.21151
-95.4003,57.21151
-94.5709,57.21151
-93.7415,57.21151
-92.9121,57.21151
-91.2533,57.21151
-76.3239,57.21151
-75.4945,57.21151
-74.6651,57.21151
-73.8357,57.21151
-73.0063,57.21151
-72.1769,57.21151
-71.3475,57.21151
-70.5181,57.21151
-69.6887,57.21151
-68.8592,57.21151
-68.0298,57.21151
-67.2004,57.21151
-66.371,57.21151
-65.5416,57.21151
-64.7122,57.21151
-63.8828,57.21151
-63.0534,57.21151
-62.224,57.21151
-5.8242,57.21151
-4.9948,57.21151
-4.1654,57.21151
-3.336,57.21151
-2.5066,57.21151
9.9346,57.21151
12.4228,57.21151
13.2522,57.21151
14.0816,57.21151
14.911,57.21151
15.7404,57.21151
18.2287,57.21151
21.5463,57.21151
22.3757,57.21151
23.2051,57.21151
24.8639,57.21151
25.6933,57.21151
26.5227,57.21151
27.3522,57.21151
28.1816,57.21151
29.011,57.21151
29.8404,57.21151
30.6698,57.21151
31.4992,57.21151
32.3286,57.21151
33.158,57.21151
33.9874,57.21151
34.8168,57.21151
35.6462,57.21151
36.4757,57.21151
37.3051,57.21151
38.1345,57.21151
38.9639,57.21151
39.7933,57.21151
40.6227,57.21151
41.4521,57.21151
42.2815,57.21151
43.1109,57.21151
43.9403,57.21151
44.7697,57.21151
45.5991,57.21151
46.4286,57.21151
47.258,57.21151
48.0874,57.21151
48.9168,57.21151
49.7462,57.21151
50.5756,57.21151
51.405,57.21151
52.2344,57.21151
53.0638,57.21151
53.8932,57.21151
54.7226,57.21151
55.5521,57.21151
56.3815,57.21151
57.2109,57.21151
58.0403,57.21151
58.8697,57.21151
59.6991,57.21151
60.5285,57.21151
61.3579,57.21151
62.1873,57.21151
63.0167,57.21151
63.8461,57.21151
64.6755,57.21151
65.505,57.21151
66.3344,57.21151
67.1638,57.21151
67.9932,57.21151
68.8226,57.21151
69.652,57.21151
70.4814,57.21151
71.3108,57.21151
72.1402,57.21151
72.9696,57.21151
73.799,57.21151
74.6284,57.21151
75.4579,57.21151
76.2873,57.21151
77.1167,57.21151
77.9461,57.21151
78.7755,57.21151
79.6049,57.21151
80.4343,57.21151
81.2637,57.21151
82.0931,57.21151
82.9225,57.21151
83.7519,57.21151
84.5814,57.21151
85.4108,57.21151
86.2402,57.21151
87.0696,57.21151
87.899,57.21151
88.7284,57.21151
89.5578,57.21151
90.3872,57.21151
91.2166,57.21151
92.046,57.21151
92.8754,57.21151
93.7048,57.21151
94.5343,57.21151
95.3637,57.21151
96.1931,57.21151
97.0225,57.21151
97.8519,57.21151
98.6813,57.21151
99.5107,57.21151
100.3401,57.21151
101.1695,57.21151
101.9989,57.21151
102.8283,57.21151
103.6578,57.21151
104.4872,57.21151
105.3166,57.21151
106.146,57.21151
106.9754,57.21151
107.8048,57.21151
108.6342,57.21151
109.4636,57.21151
110.293,57.21151
111.1224,57.21151
111.9518,57.21151
112.7812,57.21151
113.6107,57.21151
114.4401,57.21151
115.2695,57.21151
116.0989,57.21151
116.9283,57.21151
117.7577,57.21151
118.5871,57.21151
119.4165,57.21151
120.2459,57.21151
121.0753,57.21151
121.9047,57.21151
122.7341,57.21151
123.5636,57.21151
124.393,57.21151
125.2224,57.21151
126.0518,57.21151
126.8812,57.21151
127.7106,57.21151
128.54,57.21151
129.3694,57.21151
130.1988,57.21151
131.0282,57.21151
131.8576,57.21151
132.6871,57.21151
133.5165,57.21151
134.3459,57.21151
135.1753,57.21151
136.0047,57.21151
136.8341,57.21151
137.6635,57.21151
138.4929,57.21151
157.5693,57.21151
158.3987,57.21151
159.2281,57.21151
160.0575,57.21151
160.8869,57.21151
161.7164,57.21151
162.5458,57.21151
-158.694,56.76235
-157.87454,56.76235
-134.92962,56.76235
-134.11016,56.76235
-133.2907,56.76235
-132.47124,56.76235
-131.65178,56.76235
-130.83231,56.76235
-130.01285,56.76235
-129.19339,56.76235
-128.37393,56.76235
-127.55447,56.76235
-126.735,56.76235
-125.9155,56.76235
-125.0961,56.76235
-124.2766,56.76235
-123.4572,56.76235
-122.6377,56.76235
-121.8182,56.76235
-120.9988,56.76235
-120.1793,56.76235
-119.3599,56.76235
-118.5404,56.76235
-117.7209,56.76235
-116.9015,56.76235
-116.082,56.76235
-115.2625,56.76235
-114.4431,56.76235
-113.6236,56.76235
-112.8042,56.76235
-111.9847,56.76235
-111.1652,56.76235
-110.3458,56.76235
-109.5263,56.76235
-108.7069,56.76235
-107.8874,56.76235
-107.0679,56.76235
-106.2485,56.76235
-105.429,56.76235
-104.6095,56.76235
-103.7901,56.76235
-102.9706,56.76235
-102.1512,56.76235
-101.3317,56.76235
-100.5122,56.76235
-99.6928,56.76235
-98.8733,56.76235
-98.0539,56.76235
-97.2344,56.76235
-96.4149,56.76235
-95.5955,56.76235
-94.776,56.76235
